400
    0.804502  -0.006077  0.000000
    0.810277  -0.005518  0.000000
    0.816059  -0.004957  0.000000
    0.821834  -0.004397  0.000000
    0.827594  -0.003841  0.000000
    0.833331  -0.003293  0.000000
    0.839036  -0.002757  0.000000
    0.844713  -0.002239  0.000000
    0.850360  -0.001740  0.000000
    0.855978  -0.001268  0.000000
    0.861576  -0.000823  0.000000
    0.867155  -0.000408  0.000000
    0.872720  -0.000025  0.000000
    0.878275   0.000326  0.000000
    0.883820   0.000642  0.000000
    0.889361   0.000924  0.000000
    0.894898   0.001171  0.000000
    0.900436   0.001381  0.000000
    0.905980   0.001557  0.000000
    0.911525   0.001700  0.000000
    0.917074   0.001808  0.000000
    0.922623   0.001884  0.000000
    0.928165   0.001928  0.000000
    0.933693   0.001940  0.000000
    0.939185   0.001918  0.000000
    0.944636   0.001853  0.000000
    0.950060   0.001734  0.000000
    0.955494   0.001562  0.000000
    0.960946   0.001348  0.000000
    0.966378   0.001105  0.000000
    0.971722   0.000836  0.000000
    0.976915   0.000544  0.000000
    0.981829   0.000266  0.000000
    0.986326   0.000022  0.000000
    0.990369  -0.000272  0.000000
    0.994015  -0.000615  0.000000
    0.997402  -0.000842  0.000000
    0.999537  -0.001020  0.000000
